shirota,dolgota,elevation,slope_percent,current_speed,current_fuel_consumption,smart_optimal_speed,smart_optimal_fuel_consumption,fuel_saving,energy_saving
57.692640,34.211910,167.0,-0.17,28,9.5,63,8.4,1.1,-97.3
57.699720,34.205440,182.0,1.71,31,9.3,60.4,8.6,0.7,-82.1
57.701570,34.203750,174.0,-3.49,34,9.7,65.4,9.1,0.5,-102.7
57.706930,34.198850,179.0,0.75,39,8.7,63,8.5,0.2,-74.8
57.707810,34.198040,179.0,0.00,39,8.6,63,8.4,0.2,-74.8
57.712460,34.193580,176.0,-0.52,37,8.7,63,8.4,0.3,-79.4
57.712850,34.193170,178.0,4.02,42,9.3,58,9.2,0.1,-45.4
57.715950,34.189900,179.0,0.25,40,8.6,63,8.4,0.2,-72.4
57.719280,34.186150,178.0,-0.23,45,8.5,63,8.4,0.0,-59.4
57.722510,34.182230,183.0,1.17,44,8.6,61.2,8.5,0.1,-55.3
57.722630,34.182080,183.0,0.00,45,8.5,63,8.4,0.0,-59.4
57.725350,34.178560,182.0,-0.27,50,8.4,65,8.5,-0.1,-52.7
57.726740,34.176700,179.0,-1.58,48,8.4,64.9,8.6,-0.2,-58.3
57.728160,34.174750,187.0,4.09,52,9.2,59.900000000000006,9.2,-0.0,-23.4
57.731380,34.170020,194.0,1.54,53,8.6,62.7,8.6,0.0,-34.3
57.734510,34.165160,193.0,-0.22,51,8.4,65,8.5,-0.1,-49.6
57.737490,34.160230,185.0,-1.81,54,8.5,67.2,8.7,-0.3,-48.9
57.737590,34.160050,179.0,-38.91,58,34.5,72.2,34.9,-0.3,-60.0
57.739640,34.156420,188.0,2.87,53,8.8,67.2,9.0,-0.2,-26.8
57.741480,34.153070,183.0,-1.75,54,8.5,67.1,8.7,-0.3,-48.5
57.743660,34.148930,176.0,-2.03,57,8.6,67.4,8.8,-0.2,-39.5
57.745250,34.145690,191.0,5.74,54,10.0,62.400000000000006,10.0,-0.0,-8.1
57.746850,34.142330,192.0,0.37,55,8.4,65,8.5,-0.1,-36.7
57.748220,34.139410,186.0,-2.60,57,8.7,68.1,8.9,-0.2,-42.4
57.749580,34.136360,191.0,2.12,57,8.7,63.099999999999994,8.7,-0.1,-17.4
57.751540,34.131790,189.0,-0.57,61,8.4,65,8.5,-0.1,-15.4
57.753320,34.127440,188.0,-0.31,65,8.5,65,8.5,0.0,0.0
57.755010,34.123120,184.0,-1.26,70,8.7,66.5,8.6,0.1,14.6
57.755620,34.121480,187.0,2.53,71,8.9,61.5,8.8,0.1,39.6
57.755690,34.121280,187.0,0.00,68,8.5,65,8.5,0.1,12.2
57.757100,34.117380,195.0,2.86,64,8.9,60.7,8.9,0.0,12.6
57.758490,34.113370,206.0,3.88,59,9.1,59.2,9.1,-0.0,-0.7
57.760000,34.108780,206.0,0.00,55,8.3,64.2,8.4,-0.1,-36.7
57.761660,34.103600,200.0,-1.67,54,8.5,67.0,8.7,-0.2,-48.1
57.761740,34.103390,200.0,0.00,52,8.4,65,8.5,-0.1,-46.5
57.763700,34.097130,199.0,-0.23,48,8.5,63,8.4,0.0,-50.9
57.764730,34.093920,199.0,0.00,45,8.5,63,8.4,0.1,-59.4
57.765730,34.090940,202.0,1.44,41,8.7,60.8,8.5,0.3,-61.6
57.766770,34.087960,202.0,0.00,43,8.6,63,8.4,0.2,-64.8
57.767930,34.084910,207.0,2.25,42,8.8,59.6,8.6,0.2,-54.6
57.769780,34.080260,196.0,-3.20,42,9.2,64.6,9.0,0.2,-82.4
57.769860,34.080060,196.0,0.00,38,8.7,63,8.4,0.3,-77.2
57.770290,34.079060,195.0,-1.31,33,9.2,64.6,8.6,0.6,-94.2
57.771940,34.075280,196.0,0.35,28,9.5,63,8.4,1.0,-97.3
57.773290,34.072390,191.0,-2.19,32,9.5,65.6,8.8,0.7,-100.2
57.773500,34.071970,191.0,0.00,35,8.9,63,8.4,0.4,-83.8
57.775160,34.068590,192.0,0.37,40,8.6,63,8.4,0.2,-72.4
57.776800,34.065520,193.0,0.39,37,8.8,63,8.4,0.4,-79.4
57.778540,34.062380,193.0,0.00,35,8.9,63,8.4,0.5,-83.8
57.779920,34.060090,188.0,-2.44,15,11.0,65.9,8.8,2.1,-125.8
57.780430,34.059250,188.0,0.00,20,10.2,63,8.4,1.8,-109.1
57.783170,34.054950,198.0,2.52,20,10.4,59.2,8.7,1.6,-94.9
57.783550,34.054390,195.0,-5.58,23,11.2,64.2,10.2,0.9,-132.3
57.784540,34.052940,198.0,2.15,24,10.0,59.8,8.6,1.3,-91.7
57.786000,34.050930,196.0,-0.99,24,10.0,63,8.5,1.5,-103.7
57.787360,34.049090,201.0,2.68,23,10.2,59.0,8.8,1.4,-90.2
57.788640,34.047480,195.0,-3.50,20,10.7,64.0,9.1,1.6,-125.8
57.790040,34.045770,195.0,0.00,20,10.2,63,8.4,1.8,-109.1
57.791420,34.044190,195.0,0.00,20,10.2,63,8.4,1.8,-109.1
57.794310,34.041070,188.0,-1.89,20,10.4,65.3,8.7,1.7,-118.1
57.794710,34.040660,188.0,0.00,20,10.2,63,8.4,1.8,-109.1
57.796280,34.039050,200.0,6.03,24,11.2,58,10.1,1.1,-71.5
57.798150,34.037330,196.0,-1.73,22,10.3,63,8.6,1.6,-114.7
57.800090,34.035640,192.0,-1.68,20,10.4,65.0,8.7,1.8,-116.9
57.801760,34.034270,195.0,1.48,24,9.8,60.8,8.5,1.3,-95.4
57.803420,34.033010,193.0,-1.00,25,9.9,64.2,8.5,1.4,-106.8
57.805120,34.031760,199.0,2.96,27,9.9,59.2,8.9,1.1,-82.7
57.806920,34.030590,194.0,-2.36,30,9.7,64.2,8.8,0.9,-104.8
57.807050,34.030510,194.0,0.00,31,9.2,63,8.4,0.8,-91.9
57.809320,34.029110,198.0,1.51,26,9.7,60.7,8.5,1.2,-91.9
57.811620,34.027840,201.0,1.13,27,9.6,61.3,8.5,1.1,-92.5
57.820700,34.023330,190.0,-1.05,27,9.7,64.3,8.5,1.2,-104.1
57.827670,34.019830,189.0,-0.12,0,12.3,63,8.4,3.9,-121.3
57.834340,34.016440,189.0,0.00,32,9.1,63,8.4,0.7,-90.0
57.836040,34.015570,189.0,0.00,31,9.2,63,8.4,0.8,-91.9
57.844730,34.011180,199.0,1.00,36,9.0,63,8.5,0.5,-81.7
57.853400,34.006530,188.0,-1.10,34,9.1,64.3,8.5,0.6,-91.0
57.853530,34.006460,188.0,0.00,38,8.7,63,8.4,0.3,-77.2
57.863500,34.001020,191.0,0.26,40,8.6,63,8.5,0.2,-72.4
57.873530,33.995590,178.0,-1.12,43,8.5,64.3,8.5,-0.1,-69.8
57.883420,33.990230,173.0,-0.44,43,8.5,63,8.4,0.1,-64.8
57.884700,33.989520,173.0,0.00,38,8.7,63,8.4,0.2,-77.2
57.886120,33.988680,173.0,0.00,33,9.0,63,8.4,0.6,-88.0
57.887460,33.987870,173.0,0.00,33,9.0,63,8.4,0.6,-88.0
57.888970,33.986870,173.0,0.00,33,9.0,63,8.4,0.6,-88.0
57.890590,33.985760,170.0,-1.56,33,9.2,64.9,8.6,0.6,-95.4
57.892300,33.984500,168.0,-0.98,31,9.3,63,8.5,0.8,-91.9
57.894310,33.982930,168.0,0.00,26,9.6,63,8.4,1.2,-100.6
57.894510,33.982770,168.0,0.00,22,10.0,63,8.4,1.6,-106.5
57.895510,33.981910,168.0,0.00,0,12.3,63,8.4,3.9,-121.3
57.896930,33.980680,175.0,4.03,44,9.2,59.0,9.2,0.0,-47.2
57.898530,33.979230,175.0,0.00,43,8.5,63,8.4,0.1,-64.8
57.899920,33.977940,172.0,-1.74,43,8.7,65.1,8.7,-0.0,-73.0
57.901450,33.976410,169.0,-1.56,39,8.8,64.9,8.6,0.1,-82.2
57.901710,33.976140,169.0,0.00,43,8.5,63,8.4,0.1,-64.8
57.903250,33.974510,174.0,2.54,40,8.9,59.2,8.8,0.1,-58.2
57.904650,33.972970,185.0,6.10,40,10.6,54.2,10.2,0.3,-39.6
57.906280,33.971110,179.0,-2.83,38,9.2,59.2,8.8,0.4,-90.6
57.906720,33.970590,185.0,10.39,35,13.6,54.2,13.0,0.6,-39.0
57.907650,33.969460,185.0,0.00,38,8.7,59.2,8.4,0.3,-77.2
57.908570,33.968330,180.0,-4.09,0,12.5,64.2,9.4,3.2,-140.9
57.909800,33.966740,180.0,0.00,49,8.4,63,8.4,0.0,-47.9
57.910970,33.965200,183.0,1.89,47,8.6,60.2,8.7,-0.0,-43.2
57.913360,33.961880,177.0,-1.82,51,8.4,65.2,8.7,-0.2,-50.4
57.915010,33.959450,175.0,-0.86,52,8.4,65,8.5,-0.1,-46.5
57.916660,33.956900,174.0,-0.42,56,8.4,65,8.5,-0.1,-33.3
57.918410,33.954010,173.0,-0.39,53,8.4,65,8.5,-0.1,-43.3
57.920190,33.950980,175.0,0.75,57,8.5,65,8.5,-0.0,-29.8
57.923240,33.945320,171.0,-0.84,59,8.4,65,8.5,-0.2,-22.7
57.924570,33.942690,173.0,0.93,57,8.5,65,8.5,-0.1,-29.8
57.925920,33.939860,175.0,0.89,62,8.5,65,8.5,-0.0,-11.6
57.926010,33.939670,175.0,0.00,61,8.4,65,8.4,-0.0,-15.4
57.929370,33.932040,177.0,0.34,56,8.4,65,8.5,-0.0,-33.3
57.930930,33.928230,180.0,1.06,61,8.5,63.4,8.6,-0.0,-9.1
57.932460,33.924170,180.0,0.00,62,8.4,65,8.5,-0.0,-11.6
57.933990,33.919860,182.0,0.65,59,8.5,65,8.5,-0.0,-22.7
57.935560,33.915200,177.0,-1.53,55,8.4,66.8,8.7,-0.2,-43.9
57.936610,33.911810,172.0,-2.16,53,8.6,67.6,8.8,-0.2,-53.8
57.937630,33.908350,173.0,0.43,52,8.4,65,8.5,-0.0,-46.5
57.939290,33.902270,181.0,1.98,48,8.6,62.0,8.7,-0.1,-47.1
57.940350,33.898070,172.0,-3.28,53,9.1,66.9,9.1,0.0,-50.9
57.940400,33.897840,174.0,13.63,58,15.4,61.900000000000006,15.5,-0.0,26.4
57.940920,33.895780,176.0,1.49,57,8.6,62.8,8.6,-0.1,-21.2
57.942770,33.888150,187.0,2.22,59,8.7,61.7,8.8,-0.0,-10.0
57.943680,33.884410,184.0,-1.24,60,8.5,66.5,8.6,-0.2,-25.1
57.944680,33.880600,173.0,-4.39,58,9.6,70.3,9.5,0.1,-48.2
57.946270,33.875000,173.0,0.00,61,8.4,65.3,8.4,-0.0,-15.4
57.948010,33.869500,169.0,-1.06,57,8.4,66.3,8.6,-0.2,-35.0
57.948340,33.868520,174.0,7.30,55,11.0,61.3,10.9,0.1,3.3
57.948830,33.867110,174.0,0.00,56,8.4,65,8.4,-0.0,-33.3
57.949910,33.864060,183.0,4.16,57,9.2,60,9.3,-0.0,-6.4
57.951890,33.858820,182.0,-0.26,54,8.4,65,8.5,-0.1,-40.0
57.953400,33.855070,183.0,0.36,54,8.4,65,8.5,-0.0,-40.0
57.955030,33.851350,173.0,-3.51,59,9.1,69.2,9.2,-0.1,-40.0
57.956420,33.848370,171.0,-0.85,57,8.4,65,8.5,-0.2,-29.8
57.957920,33.845290,173.0,0.81,61,8.5,65,8.5,-0.0,-15.4
57.959750,33.841770,173.0,0.00,65,8.4,65,8.4,0.0,0.0
57.960620,33.840180,179.0,4.45,69,9.6,61.3,9.4,0.2,30.7
57.962090,33.837430,183.0,1.74,70,8.8,62.4,8.7,0.1,30.7
57.962610,33.836580,182.0,-1.31,74,8.8,66.6,8.6,0.2,31.8
57.964510,33.833460,181.0,-0.36,78,8.8,68,8.5,0.3,44.6
57.966400,33.830580,182.0,0.37,83,8.9,68,8.5,0.4,69.2
57.969370,33.826270,180.0,-0.48,82,9.0,68,8.5,0.4,64.2
57.972420,33.821730,180.0,0.00,80,8.8,68,8.5,0.3,54.3
57.980190,33.810250,181.0,0.09,78,8.8,68,8.5,0.2,44.6
57.987940,33.798720,184.0,0.27,74,8.7,65,8.5,0.2,38.2
57.995840,33.786980,190.0,0.54,72,8.6,65,8.5,0.1,29.3
57.999100,33.781960,179.0,-2.35,71,9.0,67.8,8.9,0.1,13.6
58.003050,33.775750,191.0,2.10,73,8.9,64.9,8.8,0.1,34.1
58.003210,33.775490,191.0,0.00,72,8.6,65,8.5,0.2,29.3
58.003570,33.774930,182.0,-17.35,71,18.6,70,18.5,0.0,-17.8
58.009420,33.765460,205.0,2.68,73,9.0,65,8.9,0.1,37.7
58.017240,33.753260,198.0,-0.62,70,8.6,65,8.5,0.1,20.6
58.025060,33.740830,186.0,-1.06,69,8.7,66.3,8.6,0.1,11.2
58.031580,33.730500,189.0,0.32,66,8.5,65,8.5,0.0,4.0
58.033460,33.727540,193.0,1.47,67,8.7,62.8,8.6,0.1,16.7
58.035360,33.724640,196.0,1.10,66,8.6,63.3,8.6,0.0,10.7
58.037220,33.721850,197.0,0.38,64,8.5,65,8.5,-0.0,-3.9
58.039110,33.719140,194.0,-1.14,67,8.6,66.4,8.6,0.0,2.4
58.039220,33.718990,194.0,0.00,64,8.5,65,8.5,-0.0,-3.9
58.040280,33.717480,199.0,3.39,63,9.0,60,9.0,0.0,11.6
58.042890,33.713900,191.0,-2.23,63,8.7,65,8.8,-0.0,-18.8
58.045030,33.711050,192.0,0.34,68,8.5,65,8.5,0.1,12.2
58.047220,33.708230,188.0,-1.36,33,9.2,64.6,8.6,0.6,-94.2
58.049460,33.705410,191.0,1.00,32,9.2,61.5,8.5,0.6,-84.3
58.051750,33.702640,205.0,4.63,37,9.9,56.5,9.4,0.4,-54.3
58.056420,33.697290,202.0,-0.49,38,8.8,61.5,8.5,0.3,-77.2
58.060740,33.692650,194.0,-1.45,43,8.6,64.7,8.6,-0.0,-71.4
58.064290,33.689070,205.0,2.46,43,8.8,59.7,8.7,0.1,-51.0
58.067920,33.685540,197.0,-1.76,42,8.7,64.7,8.7,0.1,-75.6
58.071010,33.682760,195.0,-0.53,40,8.6,63,8.5,0.1,-72.4
58.074270,33.679930,200.0,1.25,40,8.8,61.1,8.6,0.2,-65.2
58.074390,33.679840,200.0,0.00,44,8.6,63,8.5,0.1,-62.1
58.077600,33.677210,210.0,2.57,44,8.8,59.1,8.7,0.1,-47.6
58.083070,33.672800,207.0,-0.45,44,8.6,63,8.5,0.1,-62.1
58.083460,33.672490,192.0,-31.89,41,28.9,68,29.5,-0.6,-111.5
58.084740,33.671440,192.0,0.00,9,11.4,63,8.4,2.9,-118.8
58.085260,33.671020,192.0,0.00,39,8.7,63,8.4,0.2,-74.8
58.086940,33.669660,187.0,-2.46,35,9.3,66.0,8.8,0.5,-95.7
58.088190,33.668640,183.0,-2.64,37,9.2,66.2,8.9,0.3,-92.1
58.093040,33.664690,182.0,-0.17,35,8.9,63,8.4,0.5,-83.8
58.093700,33.664160,181.0,-1.25,35,9.0,64.5,8.6,0.5,-89.7
58.099140,33.659780,194.0,1.98,33,9.3,60.0,8.7,0.6,-76.7
58.102100,33.657200,188.0,-1.66,33,9.3,65.0,8.7,0.6,-95.8
58.102310,33.657010,188.0,0.00,0,12.4,63,8.4,3.9,-121.3
58.104080,33.655300,189.0,0.45,30,9.3,63,8.5,0.8,-93.8
58.104210,33.655170,187.0,-12.23,26,14.5,68,14.6,-0.1,-142.2
58.105050,33.654290,187.0,0.00,24,9.9,63,8.4,1.4,-103.7
58.107030,33.652110,186.0,-0.39,23,10.0,63,8.4,1.6,-105.1
58.107420,33.651650,187.0,1.96,28,9.6,60.1,8.7,0.9,-86.4
58.109670,33.648910,191.0,1.34,33,9.2,61.0,8.6,0.6,-80.4
58.110450,33.647950,189.0,-1.93,1,12.2,65.3,8.7,3.5,-130.3
58.111730,33.646200,193.0,2.28,47,8.7,61.6,8.8,-0.1,-48.4
58.112610,33.644970,194.0,0.82,22,10.0,63,8.5,1.5,-106.5
58.113490,33.643680,197.0,2.42,20,10.4,59.4,8.8,1.6,-95.6
58.113610,33.643510,197.0,0.00,0,12.4,63,8.5,3.9,-121.3
58.114180,33.642640,197.0,0.00,42,8.6,63,8.5,0.2,-67.4
58.115010,33.641350,198.0,0.84,39,8.8,63,8.5,0.3,-74.8
58.116940,33.638160,200.0,0.70,42,8.7,63,8.5,0.1,-67.4
58.118930,33.634780,193.0,-2.35,47,8.7,65.8,8.8,-0.1,-64.8
58.128500,33.618550,195.0,0.14,44,8.6,63,8.5,0.1,-62.1
58.129580,33.616690,191.0,-2.46,49,8.8,66.0,8.8,-0.1,-59.7
58.130670,33.614720,194.0,1.79,54,8.6,62.3,8.7,-0.1,-29.5
58.133040,33.610290,192.0,-0.54,53,8.4,65,8.5,-0.1,-43.3
58.134850,33.606670,194.0,0.68,48,8.6,63,8.5,0.0,-50.9
58.136790,33.602560,198.0,1.24,44,8.7,61.1,8.6,0.1,-54.9
58.138360,33.598950,193.0,-1.82,46,8.6,65.2,8.7,-0.1,-65.2
58.139840,33.595380,200.0,2.63,44,8.8,60.2,8.8,0.0,-47.6
58.140180,33.594590,200.0,0.00,48,8.5,63,8.5,0.1,-50.9
58.140600,33.593540,201.0,1.29,45,8.7,61.1,8.6,0.1,-52.2
58.142670,33.588080,211.0,2.53,45,8.8,59.2,8.7,0.1,-45.2
58.147280,33.575710,212.0,0.11,49,8.5,63,8.4,0.1,-47.9
58.147980,33.573780,203.0,-6.55,51,10.9,68,10.7,0.2,-74.1
58.149350,33.570040,203.0,0.00,49,8.5,63,8.5,0.1,-47.9
58.156150,33.551760,211.0,0.61,10,11.3,63,8.5,2.8,-118.2
58.156450,33.550910,207.0,-6.67,20,11.8,68,10.8,1.0,-141.8
58.166400,33.523390,220.0,0.66,20,10.3,63,8.4,1.9,-109.1
58.167700,33.520120,223.0,1.25,25,9.9,61.1,8.5,1.5,-95.0
58.168370,33.518540,223.0,0.00,29,9.5,63,8.4,1.2,-95.6
58.169110,33.516940,212.0,-8.81,25,12.7,68,12.3,0.5,-143.7
58.170700,33.513820,217.0,1.97,27,9.9,63,8.6,1.2,-88.1
58.172390,33.510850,216.0,-0.39,25,9.9,63,8.4,1.5,-102.2
58.173380,33.509310,213.0,-2.11,20,10.6,65.5,8.8,1.8,-118.9
58.174450,33.507740,216.0,1.99,23,10.1,60.5,8.6,1.5,-93.8
58.175530,33.506290,222.0,4.08,20,10.9,56.9,9.2,1.7,-86.7
58.176600,33.504940,223.0,0.70,20,10.4,61.9,8.4,1.9,-109.1
58.177760,33.503610,221.0,-1.33,20,10.5,64.6,8.5,1.9,-115.3
58.179170,33.502110,216.0,-2.78,20,10.7,66.3,9.0,1.6,-122.1
58.180710,33.500660,214.0,-1.05,20,10.4,64.3,8.5,1.9,-114.1
58.182380,33.499260,208.0,-2.96,20,10.7,66.5,9.1,1.6,-122.9
58.184540,33.497580,209.0,0.39,20,10.3,63,8.5,1.8,-109.1
58.186890,33.495430,217.0,2.76,22,10.4,58.9,8.7,1.6,-91.2
58.188060,33.494230,221.0,2.70,24,10.2,58.9,8.7,1.5,-88.4
58.189160,33.492970,219.0,-1.40,27,9.9,63.9,8.6,1.3,-105.6
58.190570,33.491280,218.0,-0.54,28,9.7,63,8.4,1.2,-97.3
58.192060,33.489310,217.0,-0.50,25,9.9,63,8.4,1.5,-102.2
58.192950,33.488020,217.0,0.00,20,10.4,63,8.4,1.9,-109.1
58.193840,33.486640,211.0,-4.69,20,11.1,68,9.7,1.4,-131.6
58.195520,33.483730,210.0,-0.40,22,10.2,63,8.5,1.7,-106.5
58.199280,33.476560,204.0,-1.01,27,9.8,64.2,8.5,1.2,-103.7
58.199910,33.475400,204.0,0.00,25,9.8,63,8.5,1.4,-102.2
58.202250,33.470930,203.0,-0.27,23,10.0,63,8.5,1.6,-105.1
58.202530,33.470390,206.0,6.76,27,11.5,58,10.5,1.0,-63.2
58.203610,33.468350,208.0,1.18,24,10.0,61.2,8.6,1.4,-96.8
58.204690,33.466490,209.0,0.62,29,9.5,63,8.5,1.0,-95.6
58.205790,33.464730,209.0,0.00,29,9.5,63,8.5,1.0,-95.6
58.207030,33.462970,201.0,-4.65,25,10.7,68,9.7,1.1,-124.7
58.207680,33.462100,202.0,1.13,30,9.4,63,8.6,0.8,-87.3
58.209230,33.460330,204.0,0.99,34,9.1,63,8.6,0.6,-86.0
58.210850,33.458710,200.0,-1.96,30,9.6,65.4,8.7,0.9,-103.2
58.212520,33.457280,203.0,1.47,26,9.8,60.8,8.6,1.2,-92.3
58.216000,33.454380,201.0,-0.47,29,9.5,63,8.5,1.0,-95.6
58.218480,33.452270,204.0,0.99,28,9.6,63,8.6,1.0,-97.3
58.227130,33.444900,194.0,-0.95,32,9.3,63,8.5,0.8,-90.0
58.232500,33.440360,186.0,-1.22,37,8.9,64.5,8.6,0.3,-85.3
58.235380,33.437960,193.0,2.00,37,9.1,60.0,8.7,0.4,-68.2
58.238240,33.435640,176.0,-4.92,38,10.2,65.0,9.8,0.3,-100.9
58.241050,33.433620,177.0,0.30,36,8.8,63,8.5,0.4,-81.7
58.244050,33.431770,175.0,-0.57,35,8.9,63,8.4,0.5,-83.8
58.246710,33.430390,178.0,0.98,40,8.7,63,8.6,0.2,-72.4
58.248130,33.429700,182.0,2.45,45,8.8,59.3,8.8,-0.0,-45.6
58.249570,33.429100,180.0,-1.22,41,8.6,64.3,8.6,0.1,-75.8
58.251250,33.428420,184.0,2.09,37,9.1,59.9,8.7,0.3,-67.8
58.252960,33.427860,179.0,-2.59,37,9.2,64.9,8.9,0.4,-91.7
58.253280,33.427760,179.0,0.00,33,9.1,63,8.4,0.6,-88.0
58.253450,33.427710,179.0,0.00,38,8.7,63,8.4,0.3,-77.2
58.254000,33.427560,179.0,0.00,38,8.7,63,8.4,0.3,-77.2
58.255970,33.427040,185.0,2.71,40,9.0,58.9,8.8,0.2,-57.1
58.262350,33.425250,194.0,1.26,45,8.7,61.1,8.6,0.1,-52.2
58.265780,33.424280,191.0,-0.78,43,8.6,63,8.5,0.1,-64.8
58.266330,33.424130,191.0,0.00,44,8.6,63,8.5,0.1,-62.1
58.278550,33.420730,186.0,-0.36,40,8.6,63,8.4,0.2,-72.4
58.279810,33.420270,192.0,4.21,39,9.6,58,9.3,0.3,-51.8
58.280960,33.419840,192.0,0.00,36,8.9,63,8.5,0.4,-81.7
58.283460,33.418760,194.0,0.70,38,8.9,63,8.5,0.3,-77.2
58.285830,33.417560,190.0,-1.47,33,9.3,64.8,8.6,0.6,-95.0
58.287140,33.416830,190.0,0.00,35,9.0,63,8.5,0.5,-83.8
58.288270,33.416150,188.0,-1.52,38,8.9,64.8,8.6,0.3,-84.2
58.290000,33.415060,192.0,1.97,40,8.9,60.0,8.7,0.2,-61.1
58.291850,33.413760,190.0,-0.91,40,8.7,63,8.5,0.2,-72.4
58.293500,33.412500,190.0,0.00,37,8.8,63,8.5,0.4,-79.4
58.295250,33.411110,193.0,1.42,42,8.7,60.9,8.6,0.1,-59.4
58.297510,33.409110,191.0,-0.72,37,8.9,63,8.5,0.4,-79.4
58.298720,33.407990,188.0,-2.01,0,12.4,65.4,8.7,3.6,-130.7
58.299930,33.406790,188.0,0.00,41,8.6,63,8.5,0.2,-69.9
58.300070,33.406650,194.0,34.12,41,31.1,58,30.7,0.3,-25.0
58.300610,33.406090,197.0,4.39,39,9.6,56.4,9.3,0.3,-50.7
58.303380,33.403100,189.0,-2.26,34,9.4,61.4,8.7,0.6,-96.6
58.304740,33.401450,190.0,0.56,30,9.4,63,8.5,0.8,-93.8
58.306150,33.399720,196.0,3.22,0,12.5,58.2,9.0,3.5,-103.5
58.308910,33.395990,195.0,-0.27,47,8.5,63,8.5,0.1,-53.8
58.311670,33.391970,184.0,-2.85,49,9.0,66.4,9.0,-0.0,-61.4
58.317930,33.382000,180.0,-0.44,47,8.5,63,8.4,0.1,-53.8
58.324230,33.372060,162.0,-1.98,49,8.6,65.4,8.7,-0.1,-57.3
58.328290,33.365640,159.0,-0.51,7,11.6,63,8.4,3.1,-119.8
58.328510,33.365290,159.0,0.00,38,8.7,63,8.4,0.2,-77.2
58.330130,33.362600,167.0,3.35,43,9.0,58.0,9.0,0.0,-46.3
58.332940,33.357230,172.0,1.13,48,8.6,61.3,8.6,-0.0,-44.4
58.334060,33.354570,180.0,4.02,47,9.2,59.0,9.2,-0.0,-38.9
58.334610,33.353250,180.0,0.00,42,8.6,63,8.5,0.1,-67.4
58.336190,33.349070,178.0,-0.67,37,8.8,63,8.4,0.4,-79.4
58.336850,33.346920,177.0,-0.69,36,8.9,63,8.4,0.4,-81.7
58.337530,33.344580,174.0,-1.92,31,9.5,65.3,8.7,0.8,-100.9
58.338280,33.341870,183.0,5.03,30,10.5,60.3,9.7,0.8,-66.6
58.338980,33.338900,184.0,0.53,26,9.7,63,8.5,1.1,-100.6
58.339580,33.336120,183.0,-0.57,24,9.9,63,8.4,1.5,-103.7
58.340090,33.333470,179.0,-2.43,21,10.5,65.9,8.8,1.6,-119.2
58.340560,33.330700,172.0,-4.12,25,10.6,67.9,9.4,1.2,-121.8
58.340980,33.328020,173.0,0.61,29,9.4,63,8.5,0.9,-95.6
58.343870,33.308580,180.0,0.59,30,9.3,63,8.5,0.8,-93.8
58.346010,33.294170,168.0,-1.37,35,9.0,64.6,8.6,0.5,-90.1
58.346150,33.293230,171.0,5.26,31,10.5,59.599999999999994,9.8,0.7,-63.4
58.346640,33.289830,169.0,-0.97,35,9.0,63,8.5,0.5,-83.8
58.347560,33.283550,172.0,0.79,33,9.1,63,8.5,0.5,-88.0
58.347950,33.280920,174.0,1.25,36,9.0,61.1,8.6,0.4,-74.5
58.348130,33.279690,174.0,0.00,32,9.2,63,8.4,0.7,-90.0
58.348630,33.275920,176.0,0.88,34,9.0,63,8.6,0.5,-86.0
58.349010,33.271420,179.0,1.13,36,9.0,61.3,8.6,0.4,-75.2
58.349320,33.265930,169.0,-3.10,31,9.8,66.3,9.0,0.8,-106.6
58.349410,33.263240,175.0,3.81,0,12.5,61.3,9.2,3.3,-100.3
58.349470,33.260490,182.0,4.36,49,9.3,58.5,9.4,-0.0,-31.2
58.349460,33.258190,185.0,2.24,44,8.7,59.6,8.8,-0.0,-49.4
58.349440,33.255380,188.0,1.83,42,8.8,60.3,8.7,0.1,-57.2
58.349370,33.252940,185.0,-2.10,44,8.8,65.3,8.8,0.0,-71.9
58.349250,33.250240,185.0,0.00,41,8.6,63,8.5,0.2,-69.9
58.348890,33.245200,182.0,-1.01,10,11.3,64.2,8.5,2.8,-122.9
58.348770,33.243900,182.0,0.00,20,10.3,63,8.5,1.8,-109.1
58.348600,33.242330,183.0,1.07,24,9.9,61.4,8.6,1.3,-97.6
58.348360,33.240210,182.0,-0.79,23,10.1,63,8.5,1.6,-105.1
58.347770,33.235910,178.0,-1.54,22,10.2,64.9,8.6,1.6,-113.9
58.347110,33.231690,184.0,2.34,23,10.1,59.900000000000006,8.8,1.3,-92.0
58.346730,33.229690,185.0,0.81,0,12.4,63,8.6,3.9,-121.3
58.346310,33.227620,185.0,0.00,34,9.1,63,8.5,0.6,-86.0
58.345890,33.225660,189.0,3.24,35,9.5,58.1,9.0,0.5,-65.7
58.345410,33.223560,191.0,1.50,33,9.3,60.8,8.6,0.6,-79.7
58.344860,33.221390,187.0,-2.84,33,9.6,65.8,9.0,0.6,-101.4
58.344340,33.219480,183.0,-3.19,29,10.0,66.8,9.1,0.9,-110.6
58.342750,33.214170,177.0,-1.68,34,9.2,65.0,8.7,0.5,-93.8
58.341350,33.209800,180.0,1.00,39,8.8,61.5,8.6,0.2,-69.1
58.340140,33.206030,179.0,-0.39,42,8.6,63,8.4,0.2,-67.4
58.338500,33.200600,185.0,1.64,42,8.7,60.5,8.7,0.1,-57.9
58.338430,33.200310,185.0,0.00,39,8.7,63,8.5,0.2,-74.8
58.337690,33.197270,176.0,-4.60,34,10.2,68,9.6,0.5,-108.1
